"member_id","year","name","total_assets","total_debt","net_worth","real_estate","building","land","deposits","stocks","n_properties","has_seoul_property","has_gangnam_property"
"WMG57662",2021,"강은미",314374,55191,259183,200510,195000,5510,50832,0,1,FALSE,FALSE
"WMG57662",2022,"강은미",460549,113324,347225,338923,333000,5923,50670,0,2,TRUE,FALSE
"WMG57662",2023,"강은미",652896,262720,390176,411263,322000,89263,90300,3,4,TRUE,FALSE
"WNN9272X",2016,"장석춘",1469547,350000,1119547,1101230,737420,363810,302521,0,3,FALSE,FALSE
"WNN9272X",2017,"장석춘",1482825,344453,1138372,1156853,780520,376333,221461,0,4,FALSE,FALSE
"WNN9272X",2018,"장석춘",1471494,336298,1135196,1212694,824584,388110,172607,0,5,FALSE,FALSE
"WNN9272X",2019,"장석춘",1680797,327924,1352873,1338866,925724,413142,221815,0,4,FALSE,FALSE
"WQ12168I",2015,"임수경",1020870,0,1020870,709593,705827,3766,207844,57200,5,TRUE,FALSE
"WTR5885Y",2020,"이소영",1200455,604753,595702,960000,960000,0,105074,0,3,TRUE,FALSE
"WTR5885Y",2021,"이소영",1809377,955108,854269,1385000,1385000,0,113361,0,4,TRUE,FALSE
"WTR5885Y",2022,"이소영",1877230,910385,966845,1519000,1519000,0,97518,36,5,TRUE,FALSE
"WTR5885Y",2023,"이소영",1692826,819646,873180,1325000,1325000,0,109578,0,5,TRUE,FALSE
"WTR5885Y",2024,"이소영",1824745,781143,1043602,1322000,1322000,0,128627,0,6,TRUE,FALSE
"WV97281W",2016,"문진국",1053445,0,1053445,583976,475000,108976,195063,0,1,TRUE,FALSE
"WV97281W",2017,"문진국",1094893,0,1094893,630829,517000,113829,246379,0,1,TRUE,FALSE
"WV97281W",2018,"문진국",1126719,0,1126719,630829,517000,113829,202125,0,1,TRUE,FALSE
"WV97281W",2019,"문진국",1407721,0,1407721,760976,652000,108976,299921,0,1,TRUE,FALSE
"WVU2479T",2018,"이상헌",476504,200390,276114,214000,214000,0,206454,0,5,TRUE,FALSE
"WVU2479T",2019,"이상헌",441687,138729,302958,188000,188000,0,218874,0,5,TRUE,FALSE
"WVU2479T",2020,"이상헌",649731,60529,589202,267800,267800,0,259229,0,6,TRUE,FALSE
"WVU2479T",2021,"이상헌",938920,1510,937410,249200,249200,0,523668,0,6,TRUE,FALSE
"WVU2479T",2022,"이상헌",1091835,1510,1090325,253000,253000,0,647602,0,4,TRUE,FALSE
"WVU2479T",2023,"이상헌",3044990,742008,2302982,2172300,2172300,0,698169,2291,8,TRUE,FALSE
"WXJ8352N",2024,"이성권",1921464,656005,1265459,1417443,1297910,119533,472260,0,10,TRUE,FALSE
"WXO1612R",2015,"김상민",1062393,615261,447132,279000,279000,0,670218,0,5,TRUE,FALSE
"WYC63862",2016,"신창현",3223283,1873000,1350283,2360000,2360000,0,420523,98031,6,TRUE,FALSE
"WYC63862",2017,"신창현",2661079,1185000,1476079,1744000,1744000,0,391622,118365,7,TRUE,FALSE
"WYC63862",2018,"신창현",2679636,1200000,1479636,1666500,1666500,0,545940,119994,7,TRUE,FALSE
"WYC63862",2019,"신창현",2268457,770000,1498457,1345500,1345500,0,414365,137350,5,TRUE,FALSE
"X1K3667J",2020,"김교흥",1037938,203208,834730,676890,544000,132890,236224,0,4,FALSE,FALSE
"X1K3667J",2021,"김교흥",1037221,119924,917297,682841,544000,138841,310570,0,4,FALSE,FALSE
"X1K3667J",2022,"김교흥",1173770,67840,1105930,752799,609000,143799,305548,31032,5,FALSE,FALSE
"X1K3667J",2023,"김교흥",958021,66399,891622,536831,404932,131899,387573,0,4,FALSE,FALSE
"X1K3667J",2024,"김교흥",1116839,65254,1051585,601890,469000,132890,494150,4,5,FALSE,FALSE
"X3170462",2020,"박성민",971344,59471,911873,719920,359920,360000,186478,0,3,TRUE,FALSE
"X3170462",2021,"박성민",959792,79537,880255,391500,391500,0,475544,0,3,TRUE,FALSE
"X3170462",2022,"박성민",1149487,34487,1115000,423000,423000,0,574241,0,3,TRUE,FALSE
"X3170462",2023,"박성민",1190804,10063,1180741,370000,370000,0,677602,0,2,TRUE,FALSE
"X3170462",2024,"박성민",1299987,0,1299987,431000,431000,0,833490,0,3,TRUE,FALSE
"X639721U",2024,"임미애",1689199,122977,1566222,605666,254235,351431,564228,230374,7,FALSE,FALSE
"X7E7893P",2024,"김장겸",3732126,250000,3482126,976847,976847,0,2531165,55601,1,FALSE,FALSE
"X7I4680R",2020,"김기현",7898333,835000,7063333,7345211,7156063,189148,388359,50960,7,TRUE,FALSE
"X7I4680R",2021,"김기현",8504723,1318760,7185963,7786524,7581341,205183,317030,306120,8,TRUE,TRUE
"X7I4680R",2022,"김기현",8546940,1067365,7479575,8150932,7924184,226748,299116,0,7,TRUE,FALSE
"X7I4680R",2023,"김기현",8360936,1287194,7073742,7741387,7531311,210076,314690,0,7,TRUE,FALSE
"X7I4680R",2024,"김기현",8104417,1195109,6909308,7642362,7434116,208246,200137,26594,7,TRUE,FALSE
"X9Y63914",2016,"이용주",3939127,2311407,1627720,3303566,3284979,18587,565495,2963,31,TRUE,TRUE
"X9Y63914",2017,"이용주",4968178,2863397,2104781,4513849,4492997,20852,383353,0,34,TRUE,TRUE
"X9Y63914",2018,"이용주",5212947,2828586,2384361,4747071,4724047,23024,393775,0,30,TRUE,TRUE
"X9Y63914",2019,"이용주",5405008,2743527,2661481,4917458,4900220,17238,354343,46704,30,TRUE,TRUE
"XA42275R",2020,"홍정민",1463009,0,1463009,534500,534500,0,741112,0,4,FALSE,FALSE
"XA42275R",2021,"홍정민",1544899,0,1544899,665000,665000,0,721369,0,4,FALSE,FALSE
"XA42275R",2022,"홍정민",1690721,0,1690721,665000,665000,0,827861,0,2,FALSE,FALSE
"XA42275R",2023,"홍정민",1783547,0,1783547,665000,665000,0,964366,0,3,FALSE,FALSE
"XBJ9297Q",2015,"노영민",2114921,0,2114921,771297,676048,95249,997116,2005,9,TRUE,TRUE
"XBT9550Q",2015,"우원식",2173659,596000,1577659,1809644,1289983,519661,236746,0,4,TRUE,FALSE
"XBT9550Q",2016,"우원식",2172207,496000,1676207,1882668,1306124,576544,128891,0,4,TRUE,FALSE
"XBT9550Q",2017,"우원식",2487226,496000,1991226,1942994,1327396,615598,231160,0,4,TRUE,FALSE
"XBT9550Q",2018,"우원식",2678869,586000,2092869,2013770,1372919,640851,190910,0,4,TRUE,FALSE
"XBT9550Q",2019,"우원식",2534362,486000,2048362,2127960,1461598,666362,89253,0,4,TRUE,FALSE
"XBT9550Q",2020,"우원식",2686106,549993,2136113,2289490,1614324,675166,207228,0,5,TRUE,FALSE
"XBT9550Q",2021,"우원식",2719776,446000,2273776,2441875,1740271,701604,218095,0,4,TRUE,FALSE
"XBT9550Q",2022,"우원식",3056623,446000,2610623,2621027,1872792,748235,177432,0,4,TRUE,FALSE
"XBT9550Q",2023,"우원식",2711815,160000,2551815,2445806,1750136,695670,187275,0,4,TRUE,FALSE
"XBT9550Q",2024,"우원식",2792394,160000,2632394,2418325,1720968,697357,296764,0,5,TRUE,FALSE
"XEF29171",2016,"안호영",1323060,291923,1031137,472758,307479,165279,770889,0,7,TRUE,FALSE
"XEF29171",2017,"안호영",1539769,295423,1244346,626594,449441,177153,727168,0,8,TRUE,FALSE
"XEF29171",2018,"안호영",1616162,288283,1327879,637809,450110,187699,782381,0,6,TRUE,FALSE
"XEF29171",2019,"안호영",1579262,281927,1297335,679648,458398,221250,844885,0,6,TRUE,FALSE
"XEF29171",2020,"안호영",1705601,320000,1385601,687922,459311,228611,897542,0,6,TRUE,FALSE
"XEF29171",2021,"안호영",1680727,160000,1520727,744850,491834,253016,816179,17414,7,TRUE,FALSE
"XEF29171",2022,"안호영",1661966,504461,1157505,787608,509606,278002,793876,110,7,TRUE,FALSE
"XEF29171",2023,"안호영",1381292,507000,874292,482105,460744,21361,837483,0,7,TRUE,TRUE
"XEF29171",2024,"안호영",1465988,507000,958988,476380,455555,20825,900776,0,6,TRUE,TRUE
"XG348314",2024,"정춘생",1054059,0,1054059,472500,472500,0,557588,888,1,TRUE,FALSE
"XGQ9659R",2015,"이한구",4863385,0,4863385,1777000,1777000,0,2949335,0,3,TRUE,TRUE
"XJC13432",2020,"태영호",1940683,0,1940683,1270000,1270000,0,539646,0,6,TRUE,TRUE
"XJC13432",2021,"태영호",2006874,6813,2000061,1200000,1200000,0,587995,49524,4,TRUE,TRUE
"XJC13432",2022,"태영호",2079880,4800,2075080,1200000,1200000,0,658203,39262,4,TRUE,TRUE
"XJC13432",2023,"태영호",1901998,23346,1878652,1120000,1120000,0,561577,66383,4,TRUE,TRUE
"XPP2564T",2015,"한정애",757452,0,757452,330000,330000,0,334504,26894,1,TRUE,FALSE
"XPP2564T",2016,"한정애",777823,0,777823,520000,520000,0,220332,24615,2,TRUE,FALSE
"XPP2564T",2017,"한정애",810465,0,810465,520000,520000,0,218479,30398,1,TRUE,FALSE
"XPP2564T",2018,"한정애",1058851,0,1058851,550000,550000,0,252669,23708,2,TRUE,FALSE
"XPP2564T",2019,"한정애",1074609,0,1074609,550000,550000,0,279106,17666,1,TRUE,FALSE
"XPP2564T",2020,"한정애",1212276,0,1212276,670000,670000,0,282591,16517,1,TRUE,FALSE
"XPP2564T",2022,"한정애",1390081,0,1390081,8e+05,8e+05,0,230072,6784,2,TRUE,FALSE
"XPP2564T",2023,"한정애",1375721,0,1375721,8e+05,8e+05,0,316122,5314,1,TRUE,FALSE
"XPP2564T",2024,"한정애",1395732,0,1395732,8e+05,8e+05,0,387529,5190,1,TRUE,FALSE
"XQ98168F",2015,"강길부",5073273,1686314,3386959,4624432,3228622,1395810,215656,0,8,TRUE,TRUE
"XQ98168F",2016,"강길부",4599703,1163000,3436703,4514607,3069489,1445118,48650,0,8,TRUE,TRUE
"XQ98168F",2017,"강길부",4933915,1539451,3394464,4845283,3369400,1475883,42234,0,7,TRUE,TRUE
"XQ98168F",2018,"강길부",4821822,1059159,3762663,4422927,2803470,1619457,349272,0,7,TRUE,TRUE
"XQ98168F",2019,"강길부",5289460,1078161,4211299,5037487,3239087,1798400,236313,0,5,TRUE,TRUE
"XR24352K",2020,"서영석",917765,387201,530564,834812,682591,152221,48936,0,4,FALSE,FALSE
"XR24352K",2021,"서영석",1075855,384018,691837,942679,777810,164869,48767,0,2,FALSE,FALSE
"XR24352K",2022,"서영석",1176818,384124,792694,1080373,901817,178556,78229,0,2,FALSE,FALSE
"XR24352K",2023,"서영석",1000256,388600,611656,916454,739442,177012,59529,0,2,FALSE,FALSE
"XR24352K",2024,"서영석",985699,408337,577362,899412,719250,180162,52859,0,2,FALSE,FALSE
"XSP20229",2018,"김성환",610800,31000,579800,273160,240000,33160,290122,0,1,TRUE,FALSE
"XSP20229",2019,"김성환",782058,112000,670058,484459,450000,34459,183346,0,2,TRUE,FALSE
"XSP20229",2020,"김성환",1300592,233300,1067292,860466,824298,36168,333651,0,7,TRUE,FALSE
"XSP20229",2021,"김성환",1343079,339900,1003179,1050920,1011333,39587,225155,0,7,TRUE,FALSE
"XSP20229",2022,"김성환",1466359,403200,1063159,1121305,1033202,88103,267240,0,6,TRUE,FALSE
"XSP20229",2023,"김성환",1562801,550000,1012801,1283171,1203600,79571,236381,0,8,TRUE,FALSE
"XSP20229",2024,"김성환",1645421,550000,1095421,1283501,1203600,79901,300825,0,5,TRUE,FALSE
"XT18076X",2015,"박주선",4716314,2657290,2059024,2370588,2236396,134192,1903515,71194,5,TRUE,TRUE
"XT18076X",2016,"박주선",3405768,1643490,1762278,1676510,1528567,147943,1383694,48805,3,TRUE,TRUE
"XT18076X",2017,"박주선",3760908,1978408,1782500,1955930,1796185,159745,1456141,58017,4,TRUE,TRUE
"XT18076X",2018,"박주선",3856699,1976136,1880563,2051005,1882015,168990,1420088,94866,3,TRUE,TRUE
"XT18076X",2019,"박주선",4934898,2615145,2319753,2925042,2786383,138659,1643996,37550,3,TRUE,TRUE
"XTB3104O",2016,"추혜선",310161,113672,196489,150569,146000,4569,111221,0,3,FALSE,FALSE
"XTB3104O",2017,"추혜선",797892,412388,385504,524236,519000,5236,137289,0,3,FALSE,FALSE
"XTB3104O",2018,"추혜선",786924,375617,411307,525712,520000,5712,147688,0,2,FALSE,FALSE
"XTB3104O",2019,"추혜선",972105,552047,420058,721140,714000,7140,158083,0,3,FALSE,FALSE
"XWX1513T",2020,"윤영찬",2418658,4563,2414095,1340000,1340000,0,679136,330671,4,FALSE,FALSE
"XWX1513T",2021,"윤영찬",2567209,0,2567209,1340000,1340000,0,752100,402131,4,FALSE,FALSE
"XWX1513T",2022,"윤영찬",2360173,0,2360173,1360000,1360000,0,681403,225856,5,FALSE,FALSE
"XWX1513T",2023,"윤영찬",2368103,12950,2355153,1360000,1360000,0,542355,434448,4,FALSE,FALSE
"XYI1730O",2015,"이이재",1221121,510000,711121,965168,550590,414578,198502,0,4,TRUE,FALSE
"XZT48020",2015,"김정록",2178222,1124742,1053480,1904056,1766754,137302,80544,111200,5,TRUE,FALSE
"Y0X4618N",2024,"박수민",4775142,3264586,1510556,650174,40000,610174,262307,1754275,2,TRUE,TRUE
"Y3E8697I",2016,"민경욱",3182240,1041725,2140515,1529000,1529000,0,1570736,20000,6,TRUE,TRUE
"Y3E8697I",2017,"민경욱",4016589,1043128,2973461,1976000,1976000,0,1455123,480704,7,TRUE,TRUE
"Y3E8697I",2018,"민경욱",4291560,1074561,3216999,2271000,2271000,0,1449304,400432,6,TRUE,TRUE
"Y3E8697I",2019,"민경욱",4285261,1075816,3209445,2560000,2560000,0,1562770,74332,6,TRUE,TRUE
"Y4896106",2015,"백군기",3203802,1120408,2083394,2499258,2312423,186835,628631,0,15,TRUE,TRUE
"Y7K5946R",2020,"지성호",226103,115496,110607,202431,202431,0,5827,0,3,TRUE,FALSE
"Y7K5946R",2021,"지성호",234750,19408,215342,202800,202800,0,15635,0,3,TRUE,FALSE
"Y7K5946R",2022,"지성호",739135,498410,240725,652800,652800,0,35451,0,3,TRUE,FALSE
"Y7K5946R",2023,"지성호",763419,380000,383419,654550,654550,0,63367,0,3,TRUE,FALSE
"YBM9779M",2015,"김한표",715135,750610,-35475,336998,302100,34898,266241,0,2,TRUE,FALSE
"YBM9779M",2016,"김한표",813165,860788,-47623,376538,339700,36838,296724,0,3,TRUE,FALSE
"YBM9779M",2017,"김한표",799683,742798,56885,376254,343800,32454,344871,0,3,TRUE,FALSE
"YBM9779M",2018,"김한표",644973,726216,-81243,366352,332500,33852,240963,0,3,TRUE,FALSE
"YBM9779M",2019,"김한표",683806,636741,47065,369285,332700,36585,298573,0,3,TRUE,FALSE
"YGB8604T",2024,"천하람",876234,82950,793284,150000,150000,0,391272,218299,3,TRUE,FALSE
"YKW37422",2015,"권은희(1974)",2713629,1453301,1260328,2453885,2453885,0,75512,140000,14,TRUE,FALSE
"YKW37422",2016,"권은희",2255105,1424043,831062,1982211,1982211,0,70055,140000,14,TRUE,FALSE
"YKW37422",2017,"권은희",2650085,1715918,934167,2367541,2367541,0,94564,140000,16,TRUE,FALSE
"YKW37422",2018,"권은희",2665508,1617738,1047770,2384878,2384878,0,74071,140000,12,TRUE,FALSE
"YKW37422",2019,"권은희",2641748,1411399,1230349,2414452,2414452,0,63031,140000,12,TRUE,FALSE
"YKW37422",2020,"권은희",2597424,1286973,1310451,2413961,2413961,0,53622,114552,12,TRUE,FALSE
"YKW37422",2021,"권은희",3676776,1863237,1813539,2747113,2747113,0,793834,5000,14,TRUE,FALSE
"YKW37422",2022,"권은희",3369409,1397845,1971564,3065469,3065469,0,183773,5000,12,TRUE,FALSE
"YLM92014",2016,"박순자",1464673,734574,730099,1277397,646946,630451,114807,0,5,FALSE,FALSE
"YLM92014",2017,"박순자",1559571,686431,873140,1401142,703523,697619,105753,0,5,FALSE,FALSE
"YLM92014",2018,"박순자",1677530,809465,868065,1508430,1073816,434614,141074,0,6,FALSE,FALSE
"YLM92014",2019,"박순자",2241989,855597,1386392,1978837,1499816,479021,188525,0,7,FALSE,FALSE
"YLS4431M",2020,"조수진",3724431,670000,3054431,2320000,2320000,0,1349420,0,2,TRUE,FALSE
"YLS4431M",2021,"조수진",3507315,0,3507315,2821000,2821000,0,580918,0,3,TRUE,FALSE
"YLS4431M",2022,"조수진",4417866,3e+05,4117866,3267000,3267000,0,980207,0,3,TRUE,FALSE
"YLS4431M",2023,"조수진",3982978,3e+05,3682978,2708000,2708000,0,1187339,0,4,TRUE,FALSE
"YM42715P",2024,"김준혁",1507085,20000,1487085,1204926,639000,565926,217080,23434,4,FALSE,FALSE
"YNC4052A",2015,"김기준",1411435,289954,1121481,937000,937000,0,327896,8024,5,TRUE,FALSE
"YOG1280B",2015,"안철수",162927924,0,162927924,365000,365000,0,10334847,152132000,2,TRUE,FALSE
"YOG1280B",2016,"안철수",119553224,0,119553224,365000,365000,0,11572138,107508000,2,TRUE,FALSE
"YOG1280B",2022,"안철수",135579604,870000,134709604,4085515,4005000,80515,3872547,126699782,5,TRUE,TRUE
"YOG1280B",2023,"안철수",141005485,870000,140135485,3731378,3656000,75378,3166265,133197117,4,TRUE,TRUE
"YOG1280B",2024,"안철수",137659820,870000,136789820,3605000,3605000,0,3425349,129604770,4,TRUE,TRUE
"YS38221N",2015,"최민희",1666325,1010000,656325,689300,689300,0,211745,467800,4,TRUE,FALSE
"YS38221N",2024,"최민희",2147384,732875,1414509,880000,880000,0,331447,841730,4,TRUE,TRUE
"YSL5919D",2015,"장정은",5039407,2140656,2898751,2514046,1854400,659646,1669172,151002,5,TRUE,TRUE
"YTA7297R",2022,"최영희",1685055,254891,1430164,1379525,909801,469724,272102,0,2,FALSE,FALSE
"YTA7297R",2023,"최영희",1477814,261850,1215964,1095641,790801,304840,348745,0,2,FALSE,FALSE
"YUV9402W",2015,"송호창",524624,0,524624,184000,184000,0,292155,0,2,TRUE,TRUE
"YVN3115U",2016,"김경진",1074875,303297,771578,632000,632000,0,301316,20323,2,TRUE,FALSE
"YVN3115U",2017,"김경진",1136272,302746,833526,707000,707000,0,354878,33945,3,TRUE,FALSE
"YVN3115U",2018,"김경진",1368067,324091,1043976,807000,807000,0,335438,17693,3,TRUE,FALSE
"YVN3115U",2019,"김경진",1395284,336528,1058756,972000,972000,0,323319,17180,3,TRUE,FALSE
"Z206474J",2015,"서상기",2308763,1354265,954498,1111043,1020500,90543,138260,27500,3,TRUE,TRUE
"Z5V67692",2015,"홍지만",1536601,252736,1283865,596000,596000,0,808680,0,6,TRUE,TRUE
"Z6R3959C",2015,"조해진",781115,290590,490525,504025,484000,20025,219860,0,4,TRUE,FALSE
"Z6R3959C",2020,"조해진",1179035,217332,961703,746035,710900,35135,291039,0,5,TRUE,FALSE
"Z6R3959C",2021,"조해진",1467242,210201,1257041,1004586,967600,36986,368733,606,6,TRUE,FALSE
"Z6R3959C",2022,"조해진",1438087,203201,1234886,1035164,996600,38564,402387,450,6,TRUE,FALSE
"Z6R3959C",2023,"조해진",1369403,177911,1191492,928701,893300,35401,401171,3890,6,TRUE,FALSE
"Z7S62260",2015,"임내현",3921889,548000,3373889,3367916,3250364,117552,444517,0,8,TRUE,TRUE
"Z7Y7827F",2020,"최종윤",3329786,394473,2935313,2182189,1433065,749124,604387,0,10,TRUE,FALSE
"Z7Y7827F",2021,"최종윤",3426410,389984,3036426,2253368,1433065,820303,584064,0,7,TRUE,FALSE
"Z7Y7827F",2022,"최종윤",3551001,609707,2941294,2693248,1793065,900183,293502,0,9,TRUE,FALSE
"Z7Y7827F",2023,"최종윤",3463111,538126,2924985,2646479,1793065,853414,271133,0,7,TRUE,FALSE
"ZA54991S",2015,"안민석",832119,105000,727119,452099,448000,4099,339303,0,2,FALSE,FALSE
"ZA54991S",2016,"안민석",905810,125000,780810,457281,453000,4281,363394,0,2,FALSE,FALSE
"ZA54991S",2017,"안민석",1047345,120000,927345,399879,395000,4879,426790,0,2,FALSE,FALSE
"ZA54991S",2018,"안민석",1233474,80000,1153474,684322,679000,5322,499666,0,3,TRUE,FALSE
"ZA54991S",2019,"안민석",1384703,80000,1304703,805574,799644,5930,571488,0,3,TRUE,FALSE
"ZA54991S",2020,"안민석",1562959,60000,1502959,906186,899970,6216,560673,18000,5,TRUE,FALSE
"ZA54991S",2021,"안민석",1912700,350000,1562700,930970,930970,0,582355,57799,5,TRUE,FALSE
"ZA54991S",2022,"안민석",1486434,40000,1446434,626970,626970,0,546969,11459,3,FALSE,FALSE
"ZA54991S",2023,"안민석",1637496,40000,1597496,620970,620970,0,562802,0,3,FALSE,FALSE
"ZBL82850",2015,"이종훈",1427892,151284,1276608,1091229,606000,485229,211980,1963,3,TRUE,FALSE
"ZBX31520",2016,"손혜원",6985362,2400000,4585362,2555182,1660656,894526,671084,582484,7,TRUE,FALSE
"ZBX31520",2017,"손혜원",7807234,2458754,5348480,2849022,1810320,1038702,347060,1243135,7,TRUE,FALSE
"ZBX31520",2018,"손혜원",7724392,3069115,4655277,3154327,2013789,1140538,768096,469475,7,TRUE,FALSE
"ZBX31520",2019,"손혜원",7680987,3045152,4635835,3527677,2207924,1319753,408198,389512,6,TRUE,FALSE
"ZDP5704Q",2020,"윤주경",4387058,582259,3804799,2716267,2031165,685102,1640969,0,5,TRUE,FALSE
"ZDP5704Q",2021,"윤주경",4761628,572259,4189369,3018547,2278660,739887,1692069,0,5,TRUE,FALSE
"ZDP5704Q",2022,"윤주경",5260056,572320,4687736,3476432,2626782,849650,1733329,0,5,TRUE,FALSE
"ZDP5704Q",2023,"윤주경",4811899,472320,4339579,3047891,2241845,806046,1717415,0,4,TRUE,FALSE
"ZDR63255",2016,"소병훈",3234610,611269,2623341,1305064,1048524,256540,607682,0,8,TRUE,FALSE
"ZDR63255",2017,"소병훈",3064423,382945,2681478,1282603,1022972,259631,667285,0,8,TRUE,FALSE
"ZDR63255",2018,"소병훈",2992222,340063,2652159,1222443,958166,264277,804906,13434,8,TRUE,FALSE
"ZDR63255",2019,"소병훈",3251473,347717,2903756,1229409,969126,260283,1040689,13434,8,TRUE,FALSE
"ZDR63255",2020,"소병훈",3665171,111841,3553330,1183959,921150,262809,1471434,33446,9,TRUE,FALSE
"ZDR63255",2021,"소병훈",3751077,44557,3706520,1283322,1041780,241542,1323109,594379,7,TRUE,FALSE
"ZDR63255",2022,"소병훈",4084062,44499,4039563,1526109,1272459,253650,1487775,448157,7,TRUE,FALSE
"ZDR63255",2023,"소병훈",3158837,28190,3130647,730568,714385,16183,1331380,431664,6,TRUE,FALSE
"ZDR63255",2024,"소병훈",3360031,290611,3069420,960624,944116,16508,1326065,454684,8,TRUE,FALSE
"ZGA4092Y",2015,"정용기",2510436,250000,2260436,699927,395000,304927,1647515,90089,3,FALSE,FALSE
"ZGA4092Y",2016,"정용기",2632118,250000,2382118,744629,412000,332629,1758538,102542,4,TRUE,FALSE
"ZGA4092Y",2017,"정용기",2961310,290000,2671310,779860,419000,360860,1907332,135723,4,TRUE,FALSE
"ZGA4092Y",2018,"정용기",3157921,290000,2867921,848017,454000,394017,2147009,0,4,TRUE,FALSE
"ZGA4092Y",2019,"정용기",3241059,290000,2951059,890641,463000,427641,2253866,0,4,TRUE,FALSE
"ZJI5740K",2016,"최운열",4188237,133042,4055195,1675607,1360000,315607,1471367,4250,2,TRUE,TRUE
"ZJI5740K",2017,"최운열",4564961,122556,4442405,1804066,1472000,332066,1673896,4250,2,TRUE,TRUE
"ZJI5740K",2018,"최운열",4603631,45815,4557816,1622637,1257600,365037,1646910,208300,2,TRUE,TRUE
"ZJI5740K",2019,"최운열",5102124,284000,4818124,1916533,1492800,423733,2102030,12024,2,TRUE,TRUE
"ZKB18611",2024,"조인철",2223151,220000,2003151,1243230,1243230,0,663035,225446,6,TRUE,FALSE
"ZKU88693",2015,"김경협",775339,165000,610339,395279,368000,27279,270242,50500,4,FALSE,FALSE
"ZKU88693",2016,"김경협",838315,115000,723315,448433,416000,32433,336406,27840,3,FALSE,FALSE
"ZKU88693",2017,"김경협",946003,15000,931003,363623,330000,33623,362264,121340,3,FALSE,FALSE
